0,0,0,0.12067
-4.1468,2.4174,0,0.91846
4.1468,-2.4174,0,1.0044
-3.5749,2.084,0,1.0617
0,0,0,1.1071
-4.1468,2.4174,0,1.1811
-3.5749,2.084,0,1.2206
-3.5661,2.0989,0,1.2587
4.1468,-2.4174,0,1.3014
12.379,-7.3561,0,1.3429
8.1484,-5.0759,-24,1.3879
10.425,-6.7392,-24.828,1.4331
15.627,-11.155,-52.8,1.4792
15.097,-11.863,-52.8,1.5237
29.278,-24.847,-52.8,1.5665
27.882,-26.404,-52.8,1.6075
60.013,-62.844,-78.621,1.6481
57.329,-65.302,-78.621,1.6921
62.28,-79.258,-67.2,1.7355
61.863,-91.439,-62.4,1.7792
50.759,-81.484,-81.6,1.822
58.432,-109.53,-74.483,1.8658
37.443,-83.159,-81.6,1.9093
34.966,-89.406,-86.4,1.9538
29.666,-91.301,-86.4,1.9979
24.249,-97.84,-67.2,2.0419
17.791,-97.704,-99.31,2.0876
9.6221,-71.354,-62.4,2.1323
7.7078,-76.412,-52.8,2.1792
5.3426,-66.987,-28.8,2.2264
3.3777,-53.687,-20.69,2.2735
2.211,-52.754,-28.8,2.3211
1.99,-52.762,-28.8,2.3695
0.64328,-19.189,-4.8,2.4159
0.4825,-19.194,-4.8,2.4635
0.20797,-8.2732,-8.2759,2.5114
0,0,0,2.5587
-0.24125,9.597,0,2.6076
0.10052,-4.7989,0,2.6558
-0.10399,4.1366,0,2.7049
-0.080421,4.7993,0,2.7537
-0,0,-4.8,2.8024
0.50262,23.995,-28.8,2.852
2.9103,49.57,-41.379,2.9017
4.1555,43,-52.8,2.9533
9.8168,66.479,-52.8,3.0037
8.9943,47.15,-38.4,3.0548
20.788,88.629,-57.931,3.1057
18.613,64.571,-48,3.1566
27.387,81.945,-33.6,3.2083
28.123,76.601,-48,3.2601
24.887,61.351,-41.379,3.3132
9.945,21.843,-33.6,3.366
14.814,30.158,-33.6,3.4185
2.2238,4.2538,-28.8,3.4713
2.0238,3.6093,-33.103,3.5247
2.4,4.1569,-14.4,3.5809
-2.452,-4.1264,-19.2,3.6343
-5.0074,-8.1906,-9.6,3.6898
-21.584,-35.304,-8.2759,3.7452
-7.5625,-12.254,0,3.8019
-20.576,-32.422,-9.6,3.8559
0,0,-9.6,3.9135
-2.2172,-3.4938,0,3.9714
0,0,0,4.0278
12.69,20.371,-4.8,4.0844
6.6516,10.481,0,4.1423
15.33,24.381,4.8,4.2039
20.03,32.762,4.8,4.2615
14.191,25.061,24,4.3203
26.408,51.562,33.103,4.3809
22.765,52.91,52.8,4.4378
20.521,58.929,57.6,4.4976
25.215,87.473,78.621,4.556
18.383,94.223,81.6,4.6169
6.0279,95.811,81.6,4.677
-8.0331,95.663,124.8,4.7375
-18.18,89.201,153.1,4.8011
-5.1323,13.454,134.4,4.8613
-9.739,16.547,148.8,4.9242
-15.745,19.196,153.1,4.9873
6.9981,-6.5717,115.2,5.0495
15.245,-11.672,105.6,5.1163
27.649,-18.204,70.345,5.1806
20.318,-12.775,19.2,5.2425
